Epoch,Ep_Reward
135.0,-84.48061454401386
136.0,-268.21115354299627
137.0,-274.6061709189829
138.0,-101.05267863467978
139.0,-84.27836711741446
140.0,-197.37159501037877
141.0,-74.31343618662466
142.0,-205.86526106123995
143.0,-72.90971339370061
144.0,-166.84517292459938
145.0,-132.89837451931675
146.0,-119.8226843402827
147.0,-309.2782279113753
148.0,-83.7186172440448
149.0,-105.38257020776146
150.0,-252.8874601750088
151.0,-116.91765831087741
152.0,-264.39154657506685
153.0,-262.2345545388997
154.0,-265.20075627311064
155.0,-34.09654025831435
156.0,-128.3703174144744
157.0,-95.56155748204995
158.0,-274.4066407204425
159.0,-70.86588139923673
160.0,-75.58795544410165
161.0,-83.77791762787847
162.0,-152.30259611717753
163.0,-176.61565480274396
164.0,-172.0528329026865
165.0,-111.16667096978959
166.0,-321.94711379751936
167.0,-105.59556932575171
168.0,-157.97222487217505
169.0,-200.88471570599398
170.0,-68.89708811323385
171.0,-59.72486634349268
172.0,-183.31770340381803
173.0,-237.10374326968213
174.0,-94.08794032228343
175.0,-135.9681473213002
176.0,-80.29935066922272
177.0,-92.43192853746157
178.0,-375.2867971077301
179.0,-209.22987131950276
180.0,-64.99738289939202
181.0,-94.23483900608073
182.0,-73.66207412608749
183.0,-206.42056260392124
184.0,-50.74632448333336
185.0,-281.35109237678495
186.0,-73.88831331413965
187.0,-194.79702006064045
188.0,-108.56745141414038
189.0,-63.13988412797213
190.0,-92.50389011796685
191.0,-75.37519099886921
192.0,-174.12334853283505
193.0,-198.67037307636332
194.0,-278.1458363482395
195.0,-128.3343330160347
196.0,-270.59591751830743
197.0,-238.35822244109218
198.0,-207.8546791239815
199.0,-55.1071099198766
200.0,-85.79174092661628
201.0,-89.712516599712
202.0,-129.92198534177595
203.0,-280.22323095202614
204.0,-142.0348770018781
205.0,-141.41916900635655
206.0,-287.86019917929394
207.0,-114.76832151967403
208.0,-144.24106481719872
209.0,-129.85276714442105
210.0,-278.58213498069085
211.0,-183.39725844756953
212.0,-230.09899911334176
213.0,-45.6041822853676
214.0,-264.37545005845925
215.0,-125.78662085297513
216.0,-91.01198133692537
217.0,-67.75681501032943
218.0,-75.22358818956766
219.0,-325.2438313998276
220.0,-135.8127628685697
221.0,-133.59355763004586
222.0,-290.838018370298
223.0,-189.7229522107139
224.0,-79.77089157717076
225.0,-279.0940633809828
226.0,-136.32946966348052
227.0,-117.96493344369452
228.0,-68.82981875462974
229.0,-108.05703246135485
230.0,-117.38069169681128
231.0,-61.93678785026199
232.0,-138.8247881681039
233.0,-287.99108581678365
234.0,-79.39908414916997
235.0,-174.16858611225615
236.0,-109.2770955590881
237.0,-203.5669518759035
238.0,-232.65015336984604
239.0,-202.5686159763232
240.0,34.64231554148006
241.0,-89.18039365464217
242.0,-172.10648823525702
243.0,-31.40806597556964
244.0,-134.33001665434938
245.0,-77.62324503438631
246.0,-209.3686120024854
247.0,-122.87269899424807
248.0,-108.1143898884847
249.0,-99.78089043041108
250.0,-64.7361946594958
251.0,-46.831697855114314
252.0,-84.20752087266517
253.0,-215.9839878269734
254.0,-202.92283919460942
255.0,-42.31129567089938
256.0,-47.186144043467806
257.0,-80.80286077316507
258.0,-139.4443267337315
259.0,-158.8110539531611
260.0,-130.4417915944117
261.0,-123.6776926950154
262.0,-156.72717688671247
263.0,-166.15626561403977
264.0,-126.36906662509773
265.0,-105.6275427143375
266.0,-170.8347101403099
267.0,-156.95747610246448
268.0,-176.695381740063
269.0,-152.0976539165649
270.0,-145.6965267890324
271.0,-146.3730935590171
272.0,-130.56949468470725
273.0,-125.99233486423358
274.0,-139.9677662577757
275.0,-183.9386164865586
276.0,-132.7263412311247
277.0,-145.9614568163781
278.0,-143.8880481142583
279.0,-125.44592952905566
280.0,-124.43929203707299
281.0,-123.27810098232695
282.0,-134.82913238844355
283.0,-113.79393403518617
284.0,-104.04574763618152
285.0,-165.92439786436537
286.0,-163.99520501694565
287.0,-146.33136830683668
288.0,-129.89688596906015
289.0,-150.82709100662692
290.0,-131.19163046418933
291.0,-158.79583812933757
292.0,-156.50339934885528
293.0,-24.023279565175002
294.0,-92.40118320663728
295.0,-121.02329205194866
296.0,21.864827330293238
297.0,-122.51252358495114
298.0,-122.40350596761925
299.0,-153.77689298039985
300.0,-151.6103137603038
301.0,-129.0563535167582
302.0,-119.31593747882766
303.0,-102.19897679654247
304.0,-125.25263201452833
305.0,-131.08952024560207
306.0,-35.475627739797176
307.0,-134.50659477828708
308.0,-116.71755293755365
309.0,-136.80946082799744
310.0,15.240067904829502
311.0,-121.48699590973425
312.0,-166.740116065224
313.0,-162.4208868863256
314.0,-127.53935099036164
315.0,-119.07983031825722
316.0,-123.25104030510184
317.0,-204.71131631084515
318.0,-23.574993035284393
319.0,-133.77656588587826
320.0,-118.39820325773059
321.0,-127.66622237901109
322.0,-128.02624690857374
323.0,-173.63081320460083
324.0,-97.39825574262403
325.0,-48.39888507314561
326.0,-135.71696506444417
327.0,-153.6854868696924
328.0,-109.40780234428954
329.0,-122.54816008726351
330.0,-164.57026659056478
331.0,-122.61996794554227
332.0,-102.81420590045465
333.0,-148.89823195380276
334.0,-118.267115075243
335.0,-152.47517016056514
336.0,-101.10510455964715
337.0,-112.550459671991
338.0,-112.33827200699076
339.0,-126.47476784501728
340.0,-132.01391607893876
341.0,-111.27416079112433
342.0,-116.41190575799101
343.0,-99.35712486671306
344.0,-126.30124324948369
345.0,-117.97024266596642
346.0,-97.86673255374265
347.0,-130.77322855541675
348.0,-131.77963748152624
349.0,-174.16935954020892
350.0,-128.27279248311336
351.0,-113.64569211729446
352.0,-151.73326843875435
353.0,-116.62444697188474
354.0,-139.0171331703215
355.0,-111.35964956538953
356.0,-160.2781211872728
357.0,-160.39389670174614
358.0,-100.48058599980848
359.0,-110.17279890202337
360.0,-179.21593272781962
361.0,-115.19911847407843
362.0,-140.13984799429682
363.0,-150.94898888516266
364.0,-156.57565954102327
365.0,-136.62008873944114
366.0,-170.34463378337233
367.0,-25.20015066813201
368.0,-113.7063448519722
369.0,-149.7432333753223
370.0,-143.59746064727247
371.0,-138.32412168300274
372.0,-137.45802975306978
373.0,-129.10049874018375
374.0,-141.6858614533091
375.0,-123.96051989873666
376.0,21.555850705438885
377.0,-150.1974871816654
378.0,-123.9850680838691
379.0,-88.444442226208
380.0,-166.8433179800295
381.0,-135.01004242098426
382.0,-117.61734326131244
383.0,-115.31698765716834
384.0,-136.54112594164428
385.0,-93.46310064536402
386.0,-96.24884625325248
387.0,-123.38926268442464
388.0,-205.31898867084885
389.0,-124.8299338800166
390.0,-142.98417200246905
391.0,-121.48775739747975
392.0,-54.17512434481026
393.0,-139.149128666421
394.0,-52.48837342479979
395.0,-123.03025176499568
396.0,-175.0965049568122
397.0,-92.65575622573053
398.0,-114.79495470557757
399.0,-177.7667634310425
400.0,-161.1969046965669
401.0,-152.89213151510197
402.0,-158.24144252264065
403.0,-153.70411155430568
404.0,-127.09530807067966
405.0,-122.09617354725776
406.0,-175.70848020188222
407.0,-115.97553701223723
408.0,-121.02921117745592
409.0,-126.35680125712716
410.0,-91.36673411559866
411.0,-141.99454836145347
412.0,-161.40423953111707
413.0,-151.46091816487194
414.0,-133.38247854234743
415.0,-118.31157838917906
416.0,-107.76801478780996
417.0,-128.48965363530567
418.0,-102.82378847007305
419.0,-358.67521980545956
420.0,-157.69205809728675
421.0,-137.41579642707444
422.0,-158.38533035348144
423.0,-126.25558834777021
424.0,-137.5468699150113
425.0,-147.47006489343548
426.0,-113.85972143608114
427.0,-147.69214651213537
428.0,-129.40802302798107
429.0,-125.7336264553413
430.0,-130.4491824141778
431.0,-139.09124350544292
432.0,17.85975793144516
433.0,-97.63377346895493
434.0,-181.15522468898268
435.0,-128.56603596861606
436.0,-180.15941118236438
437.0,-134.9594789256634
438.0,-114.02260167044827
439.0,-126.79118579031643
440.0,-59.13043574521862
441.0,-333.1316930573938
442.0,-148.0997116473025
443.0,-144.61270182362756
444.0,-126.30289729938917
445.0,-137.59055075787316
446.0,-135.7855199516528
447.0,-162.17452727391128
448.0,-120.1207139181638
449.0,-118.13417553654199
450.0,-99.5423099573733
451.0,-117.54110083778386
452.0,-129.192570114356
453.0,-108.21679634059694
454.0,-364.2000004443888
455.0,-180.79035317036244
456.0,-122.76462530045487
457.0,-105.8371043906036
458.0,-133.43958412209298
459.0,-170.2235947971892
460.0,-188.31384504227242
461.0,-170.84881111801545
462.0,-107.71503747219273
463.0,-177.47688650283231
464.0,-156.54633166784816
465.0,-155.3611445711159
466.0,-127.00588670939413
467.0,-152.00005537931875
468.0,-154.48378088322505
469.0,-159.10933848592367
470.0,-178.55879536950766
471.0,-116.89042286979117
472.0,-101.4338673499652
473.0,-100.54446379196094
474.0,-157.60585167224627
475.0,-120.33567727083363
476.0,-143.47523896958046
477.0,-166.5746103859571
478.0,-174.77496603523844
479.0,-134.52436382561322
480.0,-37.28884198268835
481.0,-197.73405654497608
482.0,-90.28969230809906
483.0,-155.95135034411052
484.0,-145.53677579643244
485.0,-172.02462553297755
486.0,-93.03190259731286
487.0,-121.46395587271266
488.0,-155.22728374769957
489.0,-151.07642932034742
490.0,-136.940985737395
491.0,-123.90992481550026
492.0,-122.18277354646727
493.0,-112.55278950839642
494.0,-154.87205589139705
495.0,-152.83291159219633
496.0,-161.85306279406373
497.0,-129.52517004767458
498.0,-144.06461527239773
499.0,-315.6503903019935
500.0,-173.7220592459902
501.0,-118.46811495965946
502.0,-172.0236311394735
503.0,-132.76223127195183
504.0,-193.58391724242676
505.0,-126.03861474333542
506.0,-136.21029616333405
507.0,-142.88076393910742
508.0,-123.13076224888857
509.0,-147.32078513066443
510.0,-128.45372077467033
511.0,-137.63175371006483
512.0,-116.39005834216312
513.0,-96.83264256098366
514.0,-140.2051727502411
515.0,-122.41785271438789
516.0,-143.37151771337392
517.0,-140.4168203810726
518.0,-171.2808673638429
519.0,-175.92551408386953
520.0,-140.4196785704316
521.0,-170.9788225378517
522.0,-140.83399864898632
523.0,-130.0016550564832
524.0,-149.61006819102448
525.0,-178.97184931045382
526.0,-122.04238348119665
527.0,-103.65852967078371
528.0,-153.93701868403886
529.0,-101.70598758110833
530.0,-123.12398819972131
531.0,-128.35341302920966
532.0,-90.82740434423934
533.0,-133.1499980834983
534.0,-94.06603082789653
535.0,11.5484230088488
536.0,-126.79557675187539
537.0,-165.4523431536081
538.0,-125.9496990576601
539.0,-168.17335939105658
540.0,-164.40240034283815
541.0,-125.18159893457968
542.0,-141.59793240380336
543.0,-142.55584958519344
544.0,-98.17033365897632
545.0,-122.75614826994453
546.0,-112.84877788270461
547.0,-157.88085760319248
548.0,-122.27855273202556
549.0,-133.3000795607536
550.0,-136.2950992947708
551.0,-139.65673699776573
552.0,-121.11052933361904
553.0,-173.66413923369896
554.0,-165.60891390956968
555.0,-170.63517665976622
556.0,-47.562716011651645
557.0,-157.93510876895107
558.0,-171.0545067295472
559.0,-90.10605146716156
560.0,-156.67413020718527
561.0,-113.71196774829338
562.0,-128.9806704770774
563.0,-156.08599830544452
564.0,20.820093845930003
565.0,-131.59886917524145
566.0,-147.5183032363671
567.0,-156.65772541280592
568.0,-145.03668235419957
569.0,-154.80836020044492
570.0,-130.7195298987885
571.0,-95.88534628556744
572.0,-140.4669189460694
573.0,-160.8757024830099
574.0,-121.5217453401225
575.0,-158.2115398195238
576.0,-112.80800995076336
577.0,-199.1830134959294
578.0,-125.49224007699158
579.0,-99.89894576448785
580.0,-34.04812980242659
581.0,-85.263901356189
582.0,-155.94982335640998
583.0,-84.5057617408697
584.0,-145.60647645713652
585.0,-190.37811105611513
586.0,-161.73758233553926
587.0,-126.04118168218275
588.0,-157.95290410355895
589.0,-188.67065006043626
590.0,-158.07628044188598
591.0,-133.15131619242686
592.0,-137.02517775985785
593.0,-127.77348316515332
594.0,-93.15818109038034
595.0,-212.3271469371483
596.0,-129.24409311443733
597.0,-148.86716256559407
598.0,-161.53762239471232
599.0,-140.18142990630267
600.0,-143.7334586072953
601.0,-111.74944126259072
602.0,-159.13894221828116
603.0,-92.61885291216191
604.0,-196.92066217707526
605.0,-146.26062547626694
606.0,-136.4552894215129
607.0,-140.5474419644019
608.0,-154.7526769858145
609.0,-135.74730901356185
610.0,-86.81457342127419
611.0,-115.11704690609298
612.0,-103.41064306970054
613.0,-125.15229357425488
614.0,-124.67193672078275
615.0,-127.38177524750583
616.0,-306.9643812870493
617.0,-127.73093539014877
618.0,-115.17761691639959
619.0,-171.32866807288133
620.0,-124.81846958265993
621.0,-116.73834479908683
622.0,-165.52601603588514
623.0,-117.98059044157543
624.0,-56.63894064666485
625.0,-121.7758341053864
626.0,-113.86633873693006
627.0,-97.09258759089312
628.0,-159.8484343769946
629.0,-163.0564943655911
630.0,-144.18819504563078
631.0,-30.272042062138524
632.0,-144.75865635640008
633.0,-131.88480029064155
634.0,-151.61730293014915
635.0,-148.37832427872164
636.0,-121.2385504720391
637.0,-90.56746687179378
638.0,-143.00248487387498
639.0,-74.15883003577821
640.0,-124.5900188007758
641.0,-181.8551991303167
642.0,-139.19333484319444
643.0,-124.19965752689728
644.0,-64.49604170732042
645.0,-138.94466950595694
646.0,-150.32597554140435
647.0,-106.16838162581527
648.0,-111.10856634653368
649.0,-137.4047911805728
650.0,-183.27143667064024
651.0,-137.52689902360595
652.0,-145.78060901068213
653.0,13.160845870821987
654.0,-185.5796199535967
655.0,-146.13177929538895
656.0,-130.4928122999004
657.0,-133.53391770462267
658.0,-147.35530156965
659.0,-142.02295386818886
660.0,-137.655237074321
661.0,-151.98398396072582
662.0,-121.68324926838525
663.0,-105.75483680843607
664.0,-145.03935742097823
665.0,-141.24767038372784
666.0,-138.58711776461905
667.0,-111.67122141455386
668.0,-147.43101121334104
669.0,-120.1889742336596
670.0,-122.71995540076276
671.0,-151.7970771120734
672.0,-103.30186347488504
673.0,-129.52745185782322
674.0,-90.30373998516825
675.0,-137.23561919962404
676.0,-114.93337432871735
677.0,-145.6886912707256
678.0,-157.93696046473036
679.0,-125.08113212799284
680.0,-128.04273668435826
681.0,-121.59059441855095
682.0,-98.24612129905307
683.0,-107.88603606473302
684.0,-177.90725066808852
685.0,-156.75238533598122
686.0,-121.08993111366615
687.0,-134.72626036858657
688.0,-138.78915801452047
689.0,19.601042490743197
690.0,-118.24274216265928
691.0,-100.2670612685827
692.0,-129.90555755907823
693.0,-32.617852619638256
694.0,-121.38280895175421
695.0,-138.11368736035917
696.0,-123.48160754950416
697.0,-127.92518347802641
698.0,-122.80306346604425
699.0,-103.22304280808004
700.0,-151.20699922898592
701.0,-122.60046127001254
702.0,-186.51323508955215
703.0,-144.65686443125338
704.0,-118.98798472542907
705.0,-154.67625045636822
706.0,-149.47119787233223
707.0,-141.4447657472244
708.0,-139.47201355022514
709.0,-200.3943426208782
710.0,-109.63125046936261
711.0,-134.83139671238487
712.0,-153.42125099424106
713.0,-85.73636126934474
714.0,-124.32267861185323
715.0,-70.4762935131227
716.0,-172.89251681944563
717.0,-140.27280291599894
718.0,-113.26387378962517
719.0,-135.2552277679814
720.0,-145.82891401451369
721.0,-137.82755965565948
722.0,-150.14719263271297
723.0,-121.0217773078322
724.0,-190.9640470105338
725.0,-114.91822558251789
726.0,-132.30712806437361
727.0,-121.55249782520673
728.0,-122.26232998839524
729.0,-126.5278693899497
730.0,-143.50711117801495
731.0,-136.02112814216778
732.0,-95.49144661655069
733.0,-195.60589000663663
734.0,-94.65149078783091
735.0,-110.79573072424535
736.0,-124.51280543787641
737.0,-19.29160864646221
738.0,-183.8183026547929
739.0,-147.1235339129193
740.0,-129.69837054527508
741.0,-131.96043666092322
742.0,-135.82016468261287
743.0,-133.34590023926194
744.0,-179.5345936987781
745.0,-108.65287244259827
746.0,-30.88173481239184
747.0,-120.60398097144673
748.0,-114.79870385989645
749.0,-181.65030837396813
750.0,-106.3345523197545
751.0,-129.12460931922442
752.0,-253.94369000753693
753.0,-145.43622427284927
754.0,-134.08392304951792
755.0,-149.67301465528016
756.0,-138.83896969397316
757.0,-163.47633070083108
758.0,-133.19154339888226
759.0,-149.40952836618598
760.0,-43.933415051141026
761.0,-188.4157886159198
762.0,-98.59875155442782
763.0,-140.1601345460206
764.0,-156.34205768385615
765.0,-157.45360508075998
766.0,-87.780195388744
767.0,-91.98842306019793
768.0,-105.89615576315714
769.0,-150.37896946620995
770.0,-169.20931619984793
771.0,-174.5859535066489
772.0,-132.48095583132596
773.0,-96.60427039100324
774.0,-130.9356563353053
775.0,-163.4492916258901
776.0,-168.272931021818
777.0,-137.8057060675311
778.0,-101.7592745134946
779.0,-169.5933455899316
780.0,-140.09035612194012
781.0,-119.30456341618128
782.0,-134.9821260610355
783.0,-183.9007781005184
784.0,-81.89087022083169
785.0,-118.55469854990437
786.0,-124.52312139995848
787.0,-123.1657825047889
788.0,-193.69160922581605
789.0,-125.67354904907401
790.0,-117.37009438444471
791.0,-186.94169178940885
792.0,-149.2895430774089
793.0,-71.91091081627138
794.0,-89.58679785640021
795.0,-138.90292597857837
796.0,-122.27284443575138
797.0,-155.2937506797422
798.0,-134.86315477499173
799.0,-168.63739673522764
800.0,-81.38713108710951
801.0,-140.70483374165616
802.0,-142.02592989083027
803.0,-91.92227522131185
804.0,-100.20646700836582
805.0,10.400822834432432
806.0,-99.49715403945495
807.0,-108.11544575156438
808.0,-114.20009390152728
809.0,-146.85968324283556
810.0,-105.26348276636767
811.0,-68.70807149655417
812.0,-146.0283012581916
813.0,-59.86560148498964
814.0,-180.01640713833336
815.0,-92.74698325865842
816.0,-127.24804935813708
817.0,-105.09160438611113
818.0,-134.34660615621115
819.0,-140.75205244870403
820.0,-159.26746624656906
821.0,-127.5274607912435
822.0,-131.73920662882554
823.0,6.7673402271161365
824.0,-164.37290660897102
825.0,-103.69766670488622
826.0,-131.3873497318436
827.0,-130.47699565861376
828.0,-140.26738912133845
829.0,-164.70476074763042
830.0,-151.8541712744555
831.0,-132.3672372082685
832.0,-129.07700807587227
833.0,-188.72457418772655
834.0,-127.54634127073751
835.0,-117.52842283949468
836.0,-196.11420539499403
837.0,-159.24431532107545
838.0,-162.3387400049156
839.0,-154.88527350793154
840.0,-167.77083293691038
841.0,-146.45192321090042
842.0,-180.11469475637395
843.0,-123.18773186635966
844.0,-124.3224694665671
845.0,-148.12380852060832
846.0,-147.4213073338498
847.0,-120.91267736975982
848.0,-134.93830098599932
849.0,-71.52723793886005
850.0,-91.60872005031356
851.0,-107.08276838352685
852.0,-149.41461684804247
853.0,-176.7424696518159
854.0,-118.4963761572146
855.0,-117.10715816049117
856.0,-164.55099618207785
857.0,-159.59162263303105
858.0,-137.9966986181334
859.0,-147.81650791766086
860.0,-147.74116674652845
861.0,-132.42358598829819
862.0,-127.31797236306807
863.0,-110.17262031284045
864.0,-151.00059304499317
865.0,-35.36771525904646
866.0,-109.84188580861652
867.0,-139.4470676678874
868.0,-142.39839587380615
869.0,-54.1014611083593
870.0,-142.619986723255
871.0,-133.05725478989055
872.0,-151.46226469500493
873.0,-154.8663728208905
874.0,-71.40778814755038
875.0,-144.86362417107838
876.0,-149.29967936643868
877.0,-141.65966601127187
878.0,-157.79186834941274
879.0,-108.06617624831753
880.0,-137.60378401764277
881.0,-98.47810478618376
882.0,-43.71670520702483
883.0,-177.55455922901183
884.0,-124.2036491141755
885.0,-132.8149489237233
886.0,-117.64065015571012
887.0,-105.83303319508485
888.0,-133.1839562470581
889.0,-169.55542084744803
890.0,-117.0092527289867
891.0,-128.46811130720698
892.0,-156.4322089459861
893.0,-165.2325142383151
894.0,-124.21960187930503
895.0,-148.7931623964238
896.0,-131.48859757285712
897.0,-164.43915066591512
898.0,-141.22402805329054
899.0,-116.80007721123886
900.0,-169.89338235559214
901.0,-106.01729463191737
902.0,-140.8098372227415
903.0,-19.559997418752516
904.0,-105.5464602919202
905.0,-89.30040815639552
906.0,-106.43338395138844
907.0,-146.09385991758245
908.0,-99.14518167987353
909.0,-115.09159388640765
910.0,-151.3923626556479
911.0,-110.71530158490879
912.0,-180.57524938371472
913.0,-118.76179700557856
914.0,-148.73553452783682
915.0,-107.24574008616838
916.0,-110.15514655686337
917.0,-181.55594273889352
918.0,-142.6639681001649
919.0,-171.02827131603618
920.0,-117.8267952381363
921.0,-158.72215474863722
922.0,-180.5286427555081
923.0,-143.80991390604697
924.0,-131.1806122385965
925.0,17.365243409023847
926.0,-152.42681269698517
927.0,-130.71403742467277
928.0,-135.06623626216526
929.0,-93.02891948854139
930.0,-126.88002242339294
931.0,-136.71853047729786
932.0,-136.09093109792607
933.0,-103.59330571999917
934.0,-133.25308296932923
935.0,-142.18081279059874
936.0,-135.61891498616518
937.0,-142.18942440165114
938.0,-184.89979930783142
939.0,-139.93709619190497
940.0,-138.96678759350777
941.0,-135.2301426713242
942.0,-129.20318097388244
943.0,-158.62162356564497
944.0,-144.52235601956025
945.0,-109.01390854650103
946.0,-142.84231807859092
947.0,-103.67061772032784
948.0,-132.18746444420663
949.0,-117.68610785521022
950.0,-176.9331932996917
951.0,-109.29658056009211
952.0,-146.70611633380764
953.0,-130.76425182942413
954.0,-138.06403873410028
955.0,-149.12134324965487
956.0,-160.80391572149216
957.0,-137.47064090804457
958.0,-141.75738381481628
959.0,-169.9373597277139
960.0,-121.37526786288487
961.0,-361.0528405997976
962.0,-137.7079254948121
963.0,-93.28940831027157
964.0,-133.26188946993753
965.0,-90.88588605376552
966.0,-132.14446575112814
967.0,-146.91286143664453
968.0,-157.5479542900421
969.0,-121.56400532408213
970.0,-21.811698347641254
971.0,-157.13663255970164
972.0,-130.77963855193678
973.0,-93.88139868778407
974.0,-117.60500195432502
975.0,-123.59849059345717
976.0,-132.66824030974087
977.0,-128.64821142263295
978.0,-193.2197888668207
979.0,-126.17869384144933
980.0,-78.96649025524866
981.0,-101.9062397064115
982.0,-151.4776495097561
983.0,-82.91495923239592
984.0,-152.1278848328737
985.0,-131.5010897523825
986.0,-113.68544216301109
987.0,-128.89535013375547
988.0,-151.15310028089712
989.0,-299.533402858732
990.0,-126.46811248647037
991.0,-115.85192876365295
992.0,-176.37974323280736
993.0,-128.05110346567034
994.0,-107.71369621046694
995.0,-128.57984701115757
996.0,-104.8264760521869
997.0,-149.26761182727765
998.0,-186.94179027485876
999.0,-129.9502742615839
1000.0,-139.11938701998912
