Epoch,Ep_Reward
0.0,-283.9163946051997
1.0,-298.74401247467347
2.0,-76.43238160246028
3.0,-166.174096208024
4.0,-290.2565365620545
5.0,-343.24650593746355
6.0,-109.55256588635123
7.0,-53.44541949212181
8.0,-167.97635507409817
9.0,-73.65817565116258
10.0,-175.80636079923505
11.0,-48.13252669484198
12.0,-136.09256235757363
13.0,-97.27391939749555
14.0,-115.79044564433516
15.0,-136.89614486225474
16.0,-120.95811507867049
17.0,-102.36054110704819
18.0,-170.73520157395907
19.0,-145.6917333136919
20.0,-143.44326455717584
21.0,-142.71934315622318
22.0,-97.10267100483051
23.0,-129.30172016426226
24.0,-166.80881386327317
25.0,-97.98495351312204
26.0,-100.89538975860685
27.0,-104.6176951435219
28.0,-139.7389508826565
29.0,-140.5122460911342
30.0,-142.03021367183212
31.0,-149.87877886159413
32.0,-139.40873234766593
33.0,-103.4613484043287
34.0,-120.9872511225532
35.0,-120.61267378572475
36.0,-155.718135049303
37.0,-285.8748078223729
38.0,-136.71693372977813
39.0,-159.36080232287716
40.0,-90.50935695816025
41.0,-102.44014250540116
42.0,-141.8176310231783
43.0,-122.0850082778731
44.0,-170.45283818131628
45.0,-149.32997152172825
46.0,-143.44209646125037
47.0,-153.8247447247776
48.0,7.361290746225052
49.0,-121.88079272540756
50.0,-111.43428290354544
51.0,-99.26672301102838
52.0,-111.27308713206116
53.0,-117.8966853720595
54.0,-156.87246641798242
55.0,-137.9852471479563
56.0,-137.0059889662284
57.0,-131.4303944615565
58.0,-161.51267886637237
59.0,-24.993993193934898
60.0,-102.3794167600073
61.0,-146.7901797334536
62.0,14.756584013692162
63.0,-125.57606245127263
64.0,-118.79614430461524
65.0,-151.80052287771605
66.0,-148.35064803098328
67.0,-133.25738215695878
68.0,-109.94784708988726
69.0,-163.17524694859856
70.0,-41.5712065707385
71.0,-189.03662059999192
72.0,-181.18993688595668
73.0,-149.08643094552642
74.0,-155.85027047631297
75.0,-80.39205484453998
76.0,-146.84458897299362
77.0,-132.77591038282844
78.0,-93.7062286266302
79.0,-87.51603408628407
80.0,-151.21737602969668
81.0,-107.47649917670307
82.0,-121.98427510528299
83.0,-159.88132382351364
84.0,-137.54763923635124
85.0,-151.1975001511569
86.0,-111.3537559599786
87.0,-120.77871293102064
88.0,-149.25860565604935
89.0,-159.61513262723219
90.0,-174.4165572084732
91.0,-101.83260913544919
92.0,-112.1072557016621
93.0,-160.53688763471828
94.0,-136.38063123988087
95.0,-128.16915758195282
96.0,-153.22996400085864
97.0,-142.6646862603474
98.0,-148.14542891574672
99.0,-125.95035244446956
100.0,-28.056036862039036
101.0,-134.31082264334407
102.0,-97.26025567486934
103.0,-149.33757788242457
104.0,-109.66090589028929
105.0,-119.20318483595565
106.0,-148.3729462358616
107.0,-94.26538885272817
108.0,-157.8516136996135
109.0,-251.9191573225196
110.0,-115.51515718779757
111.0,-119.44369529961298
112.0,-176.63892795428143
113.0,-95.33543835042602
114.0,-101.50928504120009
115.0,-163.1519271895211
116.0,-139.06579174712638
117.0,-123.40642539777048
118.0,-101.20616156070565
119.0,-137.47226803399641
120.0,-196.42246769230195
121.0,-140.16594061749396
122.0,-120.51234756899308
123.0,-126.51267181101827
124.0,-123.79849476206422
125.0,-154.61065470205824
126.0,-139.96904220538698
127.0,-122.42802534970662
128.0,-136.88295604935723
129.0,-88.97099522631729
130.0,-135.53337427378986
131.0,-133.90265213044154
132.0,-219.7468217784035
133.0,-102.0378880742376
134.0,-210.96940945670156
135.0,-130.94816214396158
136.0,-92.27927541070491
137.0,-37.25516209648032
138.0,2.1116518022668913
139.0,-125.25453124008652
140.0,-96.65778409088628
141.0,-34.22346346343923
142.0,-163.79392015926913
143.0,-172.66367120200314
144.0,-120.23468518259108
145.0,-106.65513860893932
146.0,-121.66049943393182
147.0,-138.0927430629041
148.0,-130.020600525257
149.0,-145.81762617852362
150.0,-115.97285443747762
151.0,-120.14941577499704
152.0,-132.46555396235448
153.0,-114.98603216478361
154.0,-132.32449233707672
155.0,-92.30141989268282
156.0,-107.1092836511342
157.0,-94.52311529382644
158.0,-144.99258658118453
159.0,-89.40458066402584
160.0,-122.22467337607193
161.0,-88.94772546203546
162.0,-106.90847894627152
163.0,-104.77465460649026
164.0,-123.94604717624054
165.0,-146.92391744137987
166.0,-136.87759422459823
167.0,-102.36400569128392
168.0,-126.23588031130942
169.0,-119.92414592131382
170.0,-138.0012381999122
171.0,-114.76922838631808
172.0,-145.756719015622
173.0,-216.7762913524776
174.0,-156.83550102895668
175.0,-164.95449825785226
176.0,-136.93231098617161
177.0,-120.72424416648309
178.0,-155.7188528500846
179.0,-163.68427130008416
180.0,-213.2990661955227
181.0,-125.42656407162389
182.0,-149.00550668938234
183.0,-107.6528849661677
184.0,-155.16790839228588
185.0,-106.25268717245845
186.0,-91.34277794609204
187.0,-117.77312935636897
188.0,-114.11240329909606
189.0,-143.32581370246407
190.0,-8.716956323700458
191.0,-130.9456750889564
192.0,-136.9221236028219
193.0,-123.54363771659536
194.0,-206.7877886757484
195.0,-157.61767362092647
196.0,-130.4121917101115
197.0,-148.79514615870409
198.0,-163.87989548716848
199.0,-140.03035051571362
200.0,-146.14061884072072
